Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss
183.255259,SpreadTrader,Tick,280,267,13,3309,3307,27.5,-251.0,-225.0
183.255259,PriceTrader,Tick,756,754,2,3309,3307,252.2,-172.2,-168.2
183.255259,BaseAutoTrader,Tick,749,741,8,3309,3307,237.88,-136.88,-120.88
183.503424,SpreadTrader,Tick,280,267,13,3307,3307,27.5,-251.0,-251.0
183.503424,PriceTrader,Tick,756,764,-8,3307,3307,258.82,-173.82,-173.82
183.503424,BaseAutoTrader,Tick,749,751,-2,3307,3307,244.5,-138.5,-138.5
183.752492,SpreadTrader,Tick,280,267,13,3307,3307,27.5,-251.0,-251.0
183.752492,PriceTrader,Tick,756,764,-8,3307,3307,258.82,-173.82,-173.82
183.752492,BaseAutoTrader,Tick,749,751,-2,3307,3307,244.5,-138.5,-138.5
184.000366,SpreadTrader,Tick,280,267,13,3307,3306,27.5,-251.0,-238.0
184.000366,PriceTrader,Tick,756,764,-8,3307,3306,258.82,-173.82,-181.82
184.000366,BaseAutoTrader,Tick,749,751,-2,3307,3306,244.5,-138.5,-140.5
184.25137,SpreadTrader,Tick,280,267,13,3307,3308,27.5,-251.0,-264.0
184.25137,PriceTrader,Tick,756,764,-8,3307,3308,258.82,-173.82,-165.82
184.25137,BaseAutoTrader,Tick,749,751,-2,3307,3308,244.5,-138.5,-136.5
184.503128,SpreadTrader,Tick,280,277,3,3308,3309,24.19,-252.69,-255.69
184.503128,PriceTrader,Tick,766,764,2,3308,3309,265.44,-175.44,-177.44
184.503128,BaseAutoTrader,Tick,759,761,-2,3308,3309,247.81,-141.81,-139.81
184.757065,SpreadTrader,Tick,280,287,-7,3309,3309,20.88,-254.38,-254.38
184.757065,PriceTrader,Tick,776,764,12,3309,3309,272.06,-177.06,-177.06
184.757065,BaseAutoTrader,Tick,769,761,8,3309,3309,254.43,-153.43,-153.43
185.004484,SpreadTrader,Tick,280,287,-7,3308,3309,20.88,-254.38,-247.38
185.004484,PriceTrader,Tick,776,774,2,3308,3309,268.75,-178.75,-180.75
185.004484,BaseAutoTrader,Tick,779,761,18,3308,3309,261.05,-155.05,-173.05
185.255261,SpreadTrader,Tick,290,287,3,3308,3308,17.57,-246.07,-246.07
185.255261,PriceTrader,Tick,776,774,2,3308,3308,268.75,-178.75,-178.75
185.255261,BaseAutoTrader,Tick,779,771,8,3308,3308,267.67,-166.67,-166.67
185.504784,SpreadTrader,Tick,290,287,3,3308,3308,17.57,-246.07,-246.07
185.504784,PriceTrader,Tick,776,774,2,3308,3308,268.75,-178.75,-178.75
185.504784,BaseAutoTrader,Tick,779,771,8,3308,3308,267.67,-166.67,-166.67
185.75027,SpreadTrader,Tick,300,287,13,3308,3308,14.26,-242.76,-242.76
185.75027,PriceTrader,Tick,776,774,2,3308,3308,268.75,-178.75,-178.75
185.75027,BaseAutoTrader,Tick,779,771,8,3308,3308,267.67,-166.67,-166.67
186.000678,SpreadTrader,Tick,300,287,13,3309,3307,14.26,-242.76,-216.76
186.000678,PriceTrader,Tick,776,774,2,3309,3307,268.75,-178.75,-174.75
186.000678,BaseAutoTrader,Tick,779,771,8,3309,3307,267.67,-166.67,-150.67
186.250219,SpreadTrader,Tick,300,287,13,3309,3307,14.26,-242.76,-216.76
186.250219,PriceTrader,Tick,776,774,2,3309,3307,268.75,-178.75,-174.75
186.250219,BaseAutoTrader,Tick,779,771,8,3309,3307,267.67,-166.67,-150.67
186.504628,SpreadTrader,Tick,300,287,13,3309,3307,14.26,-242.76,-216.76
186.504628,PriceTrader,Tick,776,774,2,3309,3307,268.75,-178.75,-174.75
186.504628,BaseAutoTrader,Tick,779,771,8,3309,3307,267.67,-166.67,-150.67
186.751163,SpreadTrader,Tick,300,287,13,3309,3307,14.26,-242.76,-216.76
186.751163,PriceTrader,Tick,776,774,2,3309,3307,268.75,-178.75,-174.75
186.751163,BaseAutoTrader,Tick,779,771,8,3309,3307,267.67,-166.67,-150.67
187.003764,SpreadTrader,Tick,300,287,13,3309,3307,14.26,-242.76,-216.76
187.003764,PriceTrader,Tick,776,774,2,3309,3307,268.75,-178.75,-174.75
187.003764,BaseAutoTrader,Tick,779,771,8,3309,3307,267.67,-166.67,-150.67
187.254852,SpreadTrader,Tick,300,287,13,3309,3307,14.26,-242.76,-216.76
187.254852,PriceTrader,Tick,776,774,2,3309,3307,268.75,-178.75,-174.75
187.254852,BaseAutoTrader,Tick,779,771,8,3309,3307,267.67,-166.67,-150.67
187.505242,SpreadTrader,Tick,300,287,13,3309,3307,14.26,-242.76,-216.76
187.505242,PriceTrader,Tick,776,774,2,3309,3307,268.75,-178.75,-174.75
187.505242,BaseAutoTrader,Tick,779,771,8,3309,3307,267.67,-166.67,-150.67
187.751206,SpreadTrader,Tick,300,287,13,3307,3307,14.26,-242.76,-242.76
187.751206,PriceTrader,Tick,776,774,2,3307,3307,268.75,-178.75,-178.75
187.751206,BaseAutoTrader,Tick,779,771,8,3307,3307,267.67,-166.67,-166.67
188.003798,SpreadTrader,Tick,300,287,13,3307,3307,14.26,-242.76,-242.76
188.003798,PriceTrader,Tick,776,774,2,3307,3307,268.75,-178.75,-178.75
188.003798,BaseAutoTrader,Tick,779,771,8,3307,3307,267.67,-166.67,-166.67
188.250155,SpreadTrader,Tick,300,287,13,3307,3307,14.26,-242.76,-242.76
188.250155,PriceTrader,Tick,776,774,2,3307,3307,268.75,-178.75,-178.75
188.250155,BaseAutoTrader,Tick,779,771,8,3307,3307,267.67,-166.67,-166.67
188.500612,SpreadTrader,Tick,300,287,13,3307,3307,14.26,-242.76,-242.76
188.500612,PriceTrader,Tick,776,774,2,3307,3307,268.75,-178.75,-178.75
188.500612,BaseAutoTrader,Tick,779,771,8,3307,3307,267.67,-166.67,-166.67
188.754435,SpreadTrader,Tick,300,287,13,3307,3308,14.26,-242.76,-255.76
188.754435,PriceTrader,Tick,776,774,2,3307,3308,268.75,-178.75,-180.75
188.754435,BaseAutoTrader,Tick,779,771,8,3307,3308,267.67,-166.67,-174.67
189.001076,SpreadTrader,Tick,300,307,-7,3308,3308,7.64,-236.14,-236.14
189.001076,PriceTrader,Tick,776,774,2,3308,3308,268.75,-178.75,-178.75
189.001076,BaseAutoTrader,Tick,779,771,8,3308,3308,267.67,-166.67,-166.67
189.250143,SpreadTrader,Tick,300,307,-7,3308,3309,7.64,-236.14,-229.14
189.250143,PriceTrader,Tick,776,774,2,3308,3309,268.75,-178.75,-180.75
189.250143,BaseAutoTrader,Tick,779,771,8,3308,3309,267.67,-166.67,-174.67
189.504604,SpreadTrader,Tick,300,307,-7,3308,3309,7.64,-236.14,-229.14
189.504604,PriceTrader,Tick,776,774,2,3308,3309,268.75,-178.75,-180.75
189.504604,BaseAutoTrader,Tick,779,771,8,3308,3309,267.67,-166.67,-174.67
189.750279,SpreadTrader,Tick,300,307,-7,3308,3308,7.64,-236.14,-236.14
189.750279,PriceTrader,Tick,776,774,2,3308,3308,268.75,-178.75,-178.75
189.750279,BaseAutoTrader,Tick,779,771,8,3308,3308,267.67,-166.67,-166.67
190.001545,SpreadTrader,Tick,300,307,-7,3308,3308,7.64,-236.14,-236.14
190.001545,PriceTrader,Tick,776,774,2,3308,3308,268.75,-178.75,-178.75
190.001545,BaseAutoTrader,Tick,779,771,8,3308,3308,267.67,-166.67,-166.67
190.254256,SpreadTrader,Tick,300,307,-7,3308,3308,7.64,-236.14,-236.14
190.254256,PriceTrader,Tick,776,784,-8,3308,3308,275.37,-180.37,-180.37
190.254256,BaseAutoTrader,Tick,779,781,-2,3308,3308,274.29,-168.29,-168.29
190.50213,SpreadTrader,Tick,300,307,-7,3308,3308,7.64,-236.14,-236.14
190.50213,PriceTrader,Tick,776,784,-8,3308,3308,275.37,-180.37,-180.37
190.50213,BaseAutoTrader,Tick,779,781,-2,3308,3308,274.29,-168.29,-168.29
190.752061,SpreadTrader,Tick,300,307,-7,3308,3308,7.64,-236.14,-236.14
190.752061,PriceTrader,Tick,776,784,-8,3308,3308,275.37,-180.37,-180.37
190.752061,BaseAutoTrader,Tick,779,781,-2,3308,3308,274.29,-168.29,-168.29
191.000401,SpreadTrader,Tick,300,307,-7,3308,3308,7.64,-236.14,-236.14
191.000401,PriceTrader,Tick,776,784,-8,3308,3308,275.37,-180.37,-180.37
191.000401,BaseAutoTrader,Tick,779,781,-2,3308,3308,274.29,-168.29,-168.29
191.250102,SpreadTrader,Tick,300,307,-7,3308,3308,7.64,-236.14,-236.14
191.250102,PriceTrader,Tick,776,784,-8,3308,3308,275.37,-180.37,-180.37
191.250102,BaseAutoTrader,Tick,779,781,-2,3308,3308,274.29,-168.29,-168.29
191.504349,SpreadTrader,Tick,300,307,-7,3309,3308,7.64,-236.14,-243.14
191.504349,PriceTrader,Tick,786,784,2,3309,3308,281.99,-191.99,-189.99
191.504349,BaseAutoTrader,Tick,789,781,8,3309,3308,280.91,-179.91,-171.91
191.753352,SpreadTrader,Tick,300,307,-7,3309,3308,7.64,-236.14,-243.14
191.753352,PriceTrader,Tick,786,784,2,3309,3308,281.99,-191.99,-189.99
191.753352,BaseAutoTrader,Tick,789,781,8,3309,3308,280.91,-179.91,-171.91
192.002771,SpreadTrader,Tick,300,307,-7,3309,3308,7.64,-236.14,-243.14
192.002771,PriceTrader,Tick,786,784,2,3309,3308,281.99,-191.99,-189.99
192.002771,BaseAutoTrader,Tick,789,781,8,3309,3308,280.91,-179.91,-171.91
192.250234,SpreadTrader,Tick,300,307,-7,3309,3308,7.64,-236.14,-243.14
192.250234,PriceTrader,Tick,786,784,2,3309,3308,281.99,-191.99,-189.99
192.250234,BaseAutoTrader,Tick,789,781,8,3309,3308,280.91,-179.91,-171.91
192.504323,SpreadTrader,Tick,300,307,-7,3309,3308,7.64,-236.14,-243.14
192.504323,PriceTrader,Tick,786,784,2,3309,3308,281.99,-191.99,-189.99
192.504323,BaseAutoTrader,Tick,789,781,8,3309,3308,280.91,-179.91,-171.91
192.754031,SpreadTrader,Tick,300,307,-7,3308,3308,7.64,-236.14,-236.14
192.754031,PriceTrader,Tick,786,784,2,3308,3308,281.99,-191.99,-191.99
192.754031,BaseAutoTrader,Tick,789,781,8,3308,3308,280.91,-179.91,-179.91
193.000355,SpreadTrader,Tick,300,307,-7,3309,3308,7.64,-236.14,-243.14
193.000355,PriceTrader,Tick,786,784,2,3309,3308,281.99,-191.99,-189.99
193.000355,BaseAutoTrader,Tick,789,781,8,3309,3308,280.91,-179.91,-171.91
193.253538,SpreadTrader,Tick,300,307,-7,3309,3308,7.64,-236.14,-243.14
193.253538,PriceTrader,Tick,786,784,2,3309,3308,281.99,-191.99,-189.99
193.253538,BaseAutoTrader,Tick,789,781,8,3309,3308,280.91,-179.91,-171.91
193.50291,SpreadTrader,Tick,300,307,-7,3309,3308,7.64,-236.14,-243.14
193.50291,PriceTrader,Tick,786,784,2,3309,3308,281.99,-191.99,-189.99
193.50291,BaseAutoTrader,Tick,789,781,8,3309,3308,280.91,-179.91,-171.91
193.754106,SpreadTrader,Tick,300,307,-7,3309,3308,7.64,-236.14,-243.14
193.754106,PriceTrader,Tick,786,784,2,3309,3308,281.99,-191.99,-189.99
193.754106,BaseAutoTrader,Tick,789,781,8,3309,3308,280.91,-179.91,-171.91
194.00524,SpreadTrader,Tick,300,307,-7,3309,3307,7.64,-236.14,-250.14
194.00524,PriceTrader,Tick,786,784,2,3309,3307,281.99,-191.99,-187.99
194.00524,BaseAutoTrader,Tick,789,781,8,3309,3307,280.91,-179.91,-163.91
194.255238,SpreadTrader,Tick,300,307,-7,3309,3307,7.64,-236.14,-250.14
194.255238,PriceTrader,Tick,786,784,2,3309,3307,281.99,-191.99,-187.99
194.255238,BaseAutoTrader,Tick,789,781,8,3309,3307,280.91,-179.91,-163.91
194.500315,SpreadTrader,Tick,300,307,-7,3309,3307,7.64,-236.14,-250.14
194.500315,PriceTrader,Tick,786,784,2,3309,3307,281.99,-191.99,-187.99
194.500315,BaseAutoTrader,Tick,789,781,8,3309,3307,280.91,-179.91,-163.91
194.750598,SpreadTrader,Tick,300,307,-7,3309,3307,7.64,-236.14,-250.14
194.750598,PriceTrader,Tick,786,784,2,3309,3307,281.99,-191.99,-187.99
194.750598,BaseAutoTrader,Tick,789,781,8,3309,3307,280.91,-179.91,-163.91
195.000674,SpreadTrader,Tick,300,307,-7,3309,3307,7.64,-236.14,-250.14
195.000674,PriceTrader,Tick,786,784,2,3309,3307,281.99,-191.99,-187.99
195.000674,BaseAutoTrader,Tick,789,781,8,3309,3307,280.91,-179.91,-163.91
195.250938,SpreadTrader,Tick,300,307,-7,3309,3307,7.64,-236.14,-250.14
195.250938,PriceTrader,Tick,786,784,2,3309,3307,281.99,-191.99,-187.99
195.250938,BaseAutoTrader,Tick,789,781,8,3309,3307,280.91,-179.91,-163.91
195.504225,SpreadTrader,Tick,300,307,-7,3309,3307,7.64,-236.14,-250.14
195.504225,PriceTrader,Tick,786,784,2,3309,3307,281.99,-191.99,-187.99
195.504225,BaseAutoTrader,Tick,789,781,8,3309,3307,280.91,-179.91,-163.91
195.754946,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
195.754946,PriceTrader,Tick,786,784,2,3308,3307,281.99,-191.99,-189.99
195.754946,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
196.003098,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
196.003098,PriceTrader,Tick,786,784,2,3308,3307,281.99,-191.99,-189.99
196.003098,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
196.250894,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
196.250894,PriceTrader,Tick,786,784,2,3308,3307,281.99,-191.99,-189.99
196.250894,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
196.504846,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
196.504846,PriceTrader,Tick,786,784,2,3308,3307,281.99,-191.99,-189.99
196.504846,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
196.754878,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
196.754878,PriceTrader,Tick,786,784,2,3308,3307,281.99,-191.99,-189.99
196.754878,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
197.002107,SpreadTrader,Tick,300,307,-7,3307,3307,7.64,-236.14,-236.14
197.002107,PriceTrader,Tick,786,784,2,3307,3307,281.99,-191.99,-191.99
197.002107,BaseAutoTrader,Tick,789,781,8,3307,3307,280.91,-179.91,-179.91
197.251843,SpreadTrader,Tick,300,307,-7,3307,3307,7.64,-236.14,-236.14
197.251843,PriceTrader,Tick,786,784,2,3307,3307,281.99,-191.99,-191.99
197.251843,BaseAutoTrader,Tick,789,781,8,3307,3307,280.91,-179.91,-179.91
197.502866,SpreadTrader,Tick,300,307,-7,3307,3307,7.64,-236.14,-236.14
197.502866,PriceTrader,Tick,786,784,2,3307,3307,281.99,-191.99,-191.99
197.502866,BaseAutoTrader,Tick,789,781,8,3307,3307,280.91,-179.91,-179.91
197.750273,SpreadTrader,Tick,300,307,-7,3307,3307,7.64,-236.14,-236.14
197.750273,PriceTrader,Tick,786,784,2,3307,3307,281.99,-191.99,-191.99
197.750273,BaseAutoTrader,Tick,789,781,8,3307,3307,280.91,-179.91,-179.91
198.004442,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
198.004442,PriceTrader,Tick,786,784,2,3308,3307,281.99,-191.99,-189.99
198.004442,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
198.250316,SpreadTrader,Tick,300,307,-7,3307,3307,7.64,-236.14,-236.14
198.250316,PriceTrader,Tick,786,784,2,3307,3307,281.99,-191.99,-191.99
198.250316,BaseAutoTrader,Tick,789,781,8,3307,3307,280.91,-179.91,-179.91
198.500852,SpreadTrader,Tick,300,307,-7,3307,3307,7.64,-236.14,-236.14
198.500852,PriceTrader,Tick,786,784,2,3307,3307,281.99,-191.99,-191.99
198.500852,BaseAutoTrader,Tick,789,781,8,3307,3307,280.91,-179.91,-179.91
198.752787,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
198.752787,PriceTrader,Tick,786,794,-8,3308,3307,278.68,-178.68,-186.68
198.752787,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
199.000186,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
199.000186,PriceTrader,Tick,786,794,-8,3308,3307,278.68,-178.68,-186.68
199.000186,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
199.25185,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
199.25185,PriceTrader,Tick,786,794,-8,3308,3307,278.68,-178.68,-186.68
199.25185,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
199.500161,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
199.500161,PriceTrader,Tick,786,794,-8,3308,3307,278.68,-178.68,-186.68
199.500161,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
199.750797,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
199.750797,PriceTrader,Tick,786,794,-8,3308,3307,278.68,-178.68,-186.68
199.750797,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
200.004817,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
200.004817,PriceTrader,Tick,786,794,-8,3308,3307,278.68,-178.68,-186.68
200.004817,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
200.253535,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
200.253535,PriceTrader,Tick,786,794,-8,3308,3307,278.68,-178.68,-186.68
200.253535,BaseAutoTrader,Tick,789,781,8,3308,3307,280.91,-179.91,-171.91
200.503437,SpreadTrader,Tick,300,307,-7,3308,3307,7.64,-236.14,-243.14
200.503437,PriceTrader,Tick,796,794,2,3308,3307,285.3,-190.3,-188.3
200.503437,BaseAutoTrader,Tick,789,791,-2,3308,3307,277.6,-171.6,-173.6
200.753418,SpreadTrader,Tick,310,307,3,3308,3306,14.26,-252.76,-246.76
200.753418,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
200.753418,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
201.0035,SpreadTrader,Tick,310,307,3,3308,3306,14.26,-252.76,-246.76
201.0035,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
201.0035,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
201.254764,SpreadTrader,Tick,310,307,3,3308,3306,14.26,-252.76,-246.76
201.254764,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
201.254764,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
201.502663,SpreadTrader,Tick,310,307,3,3308,3306,14.26,-252.76,-246.76
201.502663,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
201.502663,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
201.752166,SpreadTrader,Tick,310,307,3,3308,3306,14.26,-252.76,-246.76
201.752166,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
201.752166,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
202.00231,SpreadTrader,Tick,310,307,3,3308,3306,14.26,-252.76,-246.76
202.00231,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
202.00231,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
202.251392,SpreadTrader,Tick,310,307,3,3308,3306,14.26,-252.76,-246.76
202.251392,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
202.251392,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
202.502777,SpreadTrader,Tick,310,307,3,3308,3306,14.26,-252.76,-246.76
202.502777,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
202.502777,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
202.752378,SpreadTrader,Tick,310,307,3,3308,3306,14.26,-252.76,-246.76
202.752378,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
202.752378,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
203.004729,SpreadTrader,Tick,310,307,3,3308,3306,14.26,-252.76,-246.76
203.004729,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
203.004729,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
203.253368,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
203.253368,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
203.253368,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
203.502826,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
203.502826,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
203.502826,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
203.755183,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
203.755183,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
203.755183,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
204.004427,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
204.004427,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
204.004427,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
204.254009,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
204.254009,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
204.254009,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
204.50339,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
204.50339,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
204.50339,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
204.754996,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
204.754996,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
204.754996,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
205.002285,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
205.002285,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
205.002285,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
205.252551,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
205.252551,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
205.252551,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
205.503044,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
205.503044,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
205.503044,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
205.754504,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
205.754504,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
205.754504,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
206.002325,SpreadTrader,Tick,320,307,13,3308,3306,10.95,-259.45,-233.45
206.002325,PriceTrader,Tick,796,804,-8,3308,3306,281.99,-176.99,-192.99
206.002325,BaseAutoTrader,Tick,789,791,-2,3308,3306,277.6,-171.6,-175.6
206.25478,SpreadTrader,Tick,320,307,13,3307,3306,10.95,-259.45,-246.45
206.25478,PriceTrader,Tick,796,814,-18,3307,3306,288.6,-168.6,-186.6
206.25478,BaseAutoTrader,Tick,789,801,-12,3307,3306,284.21,-163.21,-175.21
206.503286,SpreadTrader,Tick,320,307,13,3307,3306,10.95,-259.45,-246.45
206.503286,PriceTrader,Tick,796,814,-18,3307,3306,288.6,-168.6,-186.6
206.503286,BaseAutoTrader,Tick,789,801,-12,3307,3306,284.21,-163.21,-175.21
206.754935,SpreadTrader,Tick,320,307,13,3307,3306,10.95,-259.45,-246.45
206.754935,PriceTrader,Tick,796,814,-18,3307,3306,288.6,-168.6,-186.6
206.754935,BaseAutoTrader,Tick,789,801,-12,3307,3306,284.21,-163.21,-175.21
207.000834,SpreadTrader,Tick,320,307,13,3307,3306,10.95,-259.45,-246.45
207.000834,PriceTrader,Tick,796,814,-18,3307,3306,288.6,-168.6,-186.6
207.000834,BaseAutoTrader,Tick,789,801,-12,3307,3306,284.21,-163.21,-175.21
207.252366,SpreadTrader,Tick,320,307,13,3307,3306,10.95,-259.45,-246.45
207.252366,PriceTrader,Tick,796,814,-18,3307,3306,288.6,-168.6,-186.6
207.252366,BaseAutoTrader,Tick,789,801,-12,3307,3306,284.21,-163.21,-175.21
207.500776,SpreadTrader,Tick,320,307,13,3307,3306,10.95,-259.45,-246.45
207.500776,PriceTrader,Tick,796,814,-18,3307,3306,288.6,-168.6,-186.6
207.500776,BaseAutoTrader,Tick,789,801,-12,3307,3306,284.21,-163.21,-175.21
207.753004,SpreadTrader,Tick,320,307,13,3307,3306,10.95,-259.45,-246.45
207.753004,PriceTrader,Tick,796,814,-18,3307,3306,288.6,-168.6,-186.6
207.753004,BaseAutoTrader,Tick,789,801,-12,3307,3306,284.21,-163.21,-175.21
208.004178,SpreadTrader,Tick,320,307,13,3307,3305,10.95,-259.45,-233.45
208.004178,PriceTrader,Tick,796,814,-18,3307,3305,288.6,-168.6,-204.6
208.004178,BaseAutoTrader,Tick,789,801,-12,3307,3305,284.21,-163.21,-187.21
208.250875,SpreadTrader,Tick,320,307,13,3307,3305,10.95,-259.45,-233.45
208.250875,PriceTrader,Tick,796,814,-18,3307,3305,288.6,-168.6,-204.6
208.250875,BaseAutoTrader,Tick,789,801,-12,3307,3305,284.21,-163.21,-187.21
208.501028,SpreadTrader,Tick,320,307,13,3307,3305,10.95,-259.45,-233.45
208.501028,PriceTrader,Tick,796,814,-18,3307,3305,288.6,-168.6,-204.6
208.501028,BaseAutoTrader,Tick,789,801,-12,3307,3305,284.21,-163.21,-187.21
208.753153,SpreadTrader,Tick,320,307,13,3306,3305,10.95,-259.45,-246.45
208.753153,PriceTrader,Tick,796,814,-18,3306,3305,288.6,-168.6,-186.6
208.753153,BaseAutoTrader,Tick,789,801,-12,3306,3305,284.21,-163.21,-175.21
209.003355,SpreadTrader,Tick,320,307,13,3307,3305,10.95,-259.45,-233.45
209.003355,PriceTrader,Tick,806,814,-8,3307,3305,295.21,-190.21,-206.21
209.003355,BaseAutoTrader,Tick,799,801,-2,3307,3305,290.82,-184.82,-188.82
209.250183,SpreadTrader,Tick,320,307,13,3307,3305,10.95,-259.45,-233.45
209.250183,PriceTrader,Tick,806,814,-8,3307,3305,295.21,-190.21,-206.21
209.250183,BaseAutoTrader,Tick,799,801,-2,3307,3305,290.82,-184.82,-188.82
209.501708,SpreadTrader,Tick,320,307,13,3306,3305,10.95,-259.45,-246.45
209.501708,PriceTrader,Tick,806,814,-8,3306,3305,295.21,-190.21,-198.21
209.501708,BaseAutoTrader,Tick,799,801,-2,3306,3305,290.82,-184.82,-186.82
