Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
155.103899,,Insert,1821471,0,A,200,3309,G,
155.103961,,Cancel,1601075,,,-100,,,
155.104195,,Insert,1862489,0,A,200,3308,F,
155.104292,,Insert,1961777,0,A,100,3309,G,
155.104317,,Insert,1904173,0,A,200,3308,F,
155.104339,,Insert,1712097,0,A,100,3308,F,
155.104339,,Insert,1914840,0,A,200,3308,G,
155.104476,,Cancel,1914840,,,-200,,,
155.104529,,Cancel,1827396,,,-100,,,
155.104536,,Insert,1905614,0,B,200,3307,G,
155.104573,,Insert,1912388,0,A,2000,3314,G,
155.104635,,Insert,1721291,0,A,2000,3313,G,
155.104647,,Cancel,1828716,,,-2000,,,
155.104692,,Cancel,1721291,,,-2000,,,
155.104763,,Insert,1757058,0,A,100,3307,F,
155.104816,,Insert,1886690,0,B,2000,3301,G,
155.104881,,Cancel,1905614,,,-200,,,
155.104894,,Insert,1803860,0,A,1500,3309,G,
155.10494,,Insert,1651632,0,B,200,3307,G,
155.104959,,Insert,1714763,0,A,200,3308,G,
155.104973,,Cancel,1803860,,,-1500,,,
155.105024,,Cancel,1651632,,,-200,,,
155.105044,,Insert,1687492,0,A,1500,3309,G,
155.105055,,Cancel,1714763,,,-200,,,
155.105103,,Insert,1727162,0,A,1500,3309,G,
155.105123,,Insert,1621962,0,A,200,3308,G,
155.105148,,Cancel,1687492,,,-1500,,,
155.105153,,Insert,1852551,0,A,2000,3313,G,
155.105172,,Cancel,1727162,,,-1500,,,
155.105209,,Cancel,1912388,,,-2000,,,
155.105221,,Insert,1772136,0,A,1500,3309,G,
155.105233,,Insert,1873862,0,A,100,3308,G,
155.105246,,Cancel,1621962,,,-200,,,
155.105278,,Cancel,1852551,,,-2000,,,
155.105383,,Insert,1592486,0,A,2000,3313,G,
155.113059,,Cancel,1872174,,,-100,,,
155.122292,,Cancel,1923921,,,-2000,,,
155.122385,,Insert,1804296,0,B,2000,3302,G,
155.122424,,Cancel,1886690,,,-2000,,,
155.136122,,Insert,1878379,0,A,300,3307,F,
155.136122,,Insert,1993534,0,A,100,3307,F,
155.136255,,Insert,1729823,0,A,200,3308,G,
155.136283,,Cancel,1835237,,,-1500,,,
155.13629,,Insert,1632953,0,B,1500,3305,G,
155.136325,,Insert,1861500,0,A,100,3310,G,
155.136398,,Insert,1688932,0,A,2000,3310,G,
155.136446,,Cancel,1592486,,,-2000,,,
155.136513,,Insert,1819853,0,A,100,3308,G,
155.141218,,Cancel,1947760,,,-600,,,
155.141218,,Insert,1678581,0,B,100,3308,F,
155.141218,,Insert,1694900,0,B,200,3308,F,
155.141218,,Insert,1957722,0,B,100,3308,F,
155.141218,,Insert,1766550,0,B,200,3308,G,
155.14138,,Cancel,1821109,,,-100,,,
155.141391,,Insert,1737444,0,B,200,3307,G,
155.141418,,Cancel,1772136,,,-1500,,,
155.141418,,Cancel,1821471,,,-200,,,
155.141434,,Insert,1707593,0,B,1500,3306,G,
155.141445,,Insert,1633701,0,B,100,3307,G,
155.141462,,Insert,1945667,0,B,100,3305,G,
155.141489,,Cancel,1861500,,,-100,,,
155.141489,,Insert,1776550,0,B,100,3306,G,
155.141503,,Insert,1664595,0,B,100,3305,G,
155.141515,,Insert,1718444,0,B,100,3306,G,
155.141524,,Insert,1725753,0,B,2000,3304,G,
155.14156,,Cancel,1871268,,,-2000,,,
155.14156,,Insert,1943458,0,B,2000,3305,G,
155.141586,,Cancel,1688932,,,-2000,,,
155.141629,,Cancel,1725753,,,-2000,,,
155.141681,,Insert,1750225,0,A,2000,3314,G,
155.141737,,Insert,1686340,0,A,2000,3311,G,
155.141747,,Insert,1986082,0,B,2000,3303,G,
155.141792,,Cancel,1804296,,,-2000,,,
155.166441,,Cancel,1597347,,,-900,,,
155.166441,,Insert,1734791,0,A,900,3309,G,
155.166803,,Insert,1800984,0,A,200,3308,F,
155.166904,,Insert,1854972,0,A,200,3309,G,
155.167006,,Cancel,1718444,,,-100,,,
155.167029,,Cancel,1986082,,,-2000,,,
155.16717,,Insert,1622177,0,B,2000,3302,G,
155.184946,,Insert,1619363,0,B,400,3307,G,
155.185012,,Insert,1743888,0,B,100,3306,G,
155.204527,,Insert,1627339,0,B,2000,3304,G,
155.204586,,Cancel,1627339,,,-2000,,,
155.222296,,Cancel,1622177,,,-2000,,,
155.222349,,Cancel,1750225,,,-2000,,,
155.266989,BaseAutoTrader,Cancel,320,,,-10,,,
155.267121,BaseAutoTrader,Insert,322,1,B,10,3308,G,
155.26727,PriceTrader,Cancel,319,,,-10,,,
155.267385,PriceTrader,Insert,321,1,B,10,3308,G,
155.282015,,Cancel,1945667,,,-100,,,
155.340281,,Insert,1986281,0,B,400,3305,G,
155.394128,,Insert,5000833,1,B,49,3309,G,
155.443585,,Insert,1932321,0,B,200,3309,F,
155.443726,,Cancel,1854972,,,-200,,,
155.443739,,Cancel,1632953,,,-1500,,,
155.443739,,Insert,1970860,0,B,1500,3307,G,
155.443807,,Cancel,1955512,,,-100,,,
155.443818,,Insert,1920786,0,B,1000,3307,G,
155.44388,,Insert,1800628,0,B,1000,3308,G,
155.443894,,Insert,1814730,0,B,500,3307,G,
155.443914,,Cancel,1686340,,,-2000,,,
155.443969,,Insert,1858045,0,B,100,3308,G,
155.44398,,Insert,1649094,0,B,300,3308,G,
155.443999,,Insert,1967678,0,B,200,3308,G,
155.444026,,Cancel,1961777,,,-100,,,
155.444056,,Insert,1902868,0,A,2000,3313,G,
155.444068,,Insert,1835260,0,B,2000,3305,G,
155.444096,,Cancel,1624231,,,-100,,,
155.444096,,Cancel,1594503,,,-100,,,
155.444114,,Cancel,1835260,,,-2000,,,
155.444167,,Cancel,1902868,,,-2000,,,
155.444226,,Insert,1711237,0,B,2000,3303,G,
155.444282,,Insert,1596688,0,B,2000,3302,G,
155.444294,,Insert,1660421,0,A,2000,3314,G,
155.444335,,Cancel,1596688,,,-2000,,,
155.447077,,Insert,1830384,0,B,100,3307,G,
155.507538,BaseAutoTrader,Cancel,322,,,-10,,,
155.507737,BaseAutoTrader,Insert,323,1,B,10,3309,G,
155.507942,PriceTrader,Cancel,321,,,-10,,,
155.508082,PriceTrader,Insert,322,1,B,10,3309,G,
155.699606,,Cancel,7021576,,,-10000,,,
155.699606,,Cancel,7021577,,,-10000,,,
155.699606,,Insert,7021578,1,A,10000,3311,G,
155.699606,,Insert,7021579,1,B,10000,3306,G,
156.038486,,Cancel,1899778,,,-1000,,,
156.038486,,Insert,1862229,0,B,1000,3304,G,
156.68483,,Insert,5000834,1,A,23,3310,G,
156.720935,,Insert,5000835,1,B,157,3307,G,
157.028533,,Insert,5000836,1,A,157,3309,G,
157.028533,SpreadTrader,Trade,50,1,B,20,3309,,-6.62
157.028533,SpreadTrader,Hedge,50,0,A,20,3308,,
157.080849,,Cancel,7021578,,,-10000,,,
157.080849,,Cancel,7021579,,,-10000,,,
157.080849,,Insert,7021580,1,A,10000,3311,G,
157.080849,,Insert,7021581,1,B,10000,3306,G,
157.092872,,Cancel,1619363,,,-400,,,
157.092872,,Insert,1798883,0,B,400,3308,G,
157.092904,,Cancel,7021580,,,-10000,,,
157.092904,,Cancel,7021581,,,-10000,,,
157.092904,,Insert,7021582,1,A,10000,3311,G,
157.092904,,Insert,7021583,1,B,10000,3306,G,
157.092952,,Insert,1868916,0,B,100,3307,G,
157.106375,,Cancel,7021582,,,-10000,,,
157.106375,,Cancel,7021583,,,-10000,,,
157.106375,,Insert,7021584,1,A,10000,3311,G,
157.106375,,Insert,7021585,1,B,10000,3306,G,
157.141242,,Cancel,1986281,,,-400,,,
157.182003,,Cancel,1743888,,,-100,,,
157.191914,,Insert,5000837,1,B,421,3308,G,
157.239538,,Insert,5000838,1,A,62,3309,G,
157.894126,,Insert,5000839,1,B,50,3307,G,
158.05537,,Insert,5000840,1,A,293,3309,G,
158.05537,BaseAutoTrader,Trade,323,1,B,9,3309,,-2.98
158.05537,BaseAutoTrader,Hedge,323,0,A,9,3308,,
158.055483,,Cancel,7021584,,,-10000,,,
158.055483,,Cancel,7021585,,,-10000,,,
158.055483,,Insert,7021586,1,A,10000,3311,G,
158.055483,,Insert,7021587,1,B,10000,3306,G,
158.055522,,Insert,1655732,0,A,100,3313,G,
158.198968,,Cancel,7021586,,,-10000,,,
158.198968,,Cancel,7021587,,,-10000,,,
158.198968,,Insert,7021588,1,A,10000,3311,G,
158.198968,,Insert,7021589,1,B,10000,3306,G,
158.258374,BaseAutoTrader,Cancel,323,,,-1,,,
158.258549,BaseAutoTrader,Cancel,321,,,-10,,,
158.258658,BaseAutoTrader,Insert,324,1,B,10,3308,G,
158.258797,BaseAutoTrader,Insert,325,1,A,10,3309,G,
158.258797,PriceTrader,Trade,322,1,B,10,3309,,-3.31
158.258797,PriceTrader,Hedge,322,0,A,10,3308,,
158.258797,BaseAutoTrader,Trade,325,1,A,10,3309,,6.62
158.258797,BaseAutoTrader,Hedge,325,0,B,10,3308,,
158.262873,,Insert,1946458,0,A,100,3313,G,
158.414951,,Insert,1606017,0,B,100,3309,F,
158.414951,,Insert,1897567,0,B,100,3309,F,
158.414951,,Insert,1834153,0,B,1100,3309,F,
158.415106,,Cancel,1899846,,,-100,,,
158.415111,,Insert,1848979,0,B,200,3309,F,
158.415135,,Insert,1688308,0,B,200,3308,G,
158.415157,,Insert,1860980,0,B,100,3309,F,
158.415157,,Insert,1612439,0,B,800,3309,F,
158.415198,,Cancel,1760421,,,-1500,,,
158.415198,,Insert,1924868,0,A,1500,3311,G,
158.415207,,Insert,1675651,0,B,100,3309,F,
158.41525,,Insert,1800526,0,B,500,3308,G,
158.415262,,Cancel,1688308,,,-200,,,
158.415321,,Insert,1709348,0,B,100,3306,G,
158.415332,,Insert,1951426,0,B,100,3309,G,
158.415406,,Cancel,1913344,,,-200,,,
158.415415,,Cancel,1853185,,,-100,,,
158.415464,,Cancel,1899465,,,-200,,,
158.415464,,Cancel,1707593,,,-1500,,,
158.415473,,Insert,1769912,0,B,1500,3308,G,
158.415542,,Cancel,1711237,,,-2000,,,
158.415551,,Cancel,1918454,,,-500,,,
158.415559,,Cancel,1838680,,,-400,,,
158.415565,,Insert,1947821,0,B,2000,3306,G,
158.415613,,Cancel,1764202,,,-100,,,
158.415628,,Insert,1789550,0,B,2000,3304,G,
158.415641,,Insert,1657889,0,A,200,3310,G,
158.415651,,Cancel,1663129,,,-2000,,,
158.415677,,Insert,1892122,0,A,2000,3316,G,
158.415702,,Cancel,1951426,,,-100,,,
158.415796,,Insert,1968351,0,A,2000,3313,G,
158.415846,,Cancel,1660421,,,-2000,,,
158.415903,,Cancel,1789550,,,-2000,,,
158.416022,,Insert,1968398,0,B,2000,3303,G,
158.422202,,Insert,1924545,0,A,100,3324,G,
158.422321,,Cancel,1968398,,,-2000,,,
158.422321,,Cancel,1968351,,,-2000,,,
158.422443,,Insert,1738767,0,A,2000,3314,G,
158.422482,,Cancel,1892122,,,-2000,,,
158.422544,,Insert,5000841,1,A,120,3308,G,
158.452415,,Cancel,1964284,,,-600,,,
158.452415,,Insert,1636073,0,B,600,3308,G,
158.452695,,Insert,1601739,0,B,2000,3304,G,
158.452744,,Cancel,1601739,,,-2000,,,
158.452922,,Cancel,1798883,,,-400,,,
158.452922,,Insert,1649351,0,B,400,3309,G,
158.452983,,Insert,1768645,0,B,100,3309,G,
158.453036,,Cancel,1757945,,,-100,,,
158.453045,,Insert,1791115,0,B,300,3309,G,
158.453105,,Cancel,1617065,,,-100,,,
158.453119,,Insert,1794447,0,B,2000,3304,G,
158.453131,,Cancel,1657889,,,-200,,,
158.453139,,Insert,1767016,0,A,1500,3312,G,
158.453151,,Cancel,1924868,,,-1500,,,
158.453252,,Cancel,1809779,,,-100,,,
158.453262,,Insert,1836125,0,B,100,3307,G,
158.453273,,Cancel,1738767,,,-2000,,,
158.453312,,Insert,1805085,0,B,2000,3307,G,
158.453359,,Cancel,1947821,,,-2000,,,
158.453379,,Insert,1588416,0,B,2000,3303,G,
158.453408,,Insert,1928431,0,A,2000,3315,G,
158.453502,,Insert,1979817,0,B,2000,3306,G,
158.453542,,Cancel,1794447,,,-2000,,,
158.463044,,Insert,1679860,0,B,100,3308,G,
158.482014,,Insert,1972773,0,A,100,3313,G,
158.487388,,Cancel,1892043,,,-400,,,
158.487535,,Cancel,1979817,,,-2000,,,
158.487655,,Insert,1675140,0,B,2000,3305,G,
158.514134,BaseAutoTrader,Cancel,324,,,-10,,,
158.514294,BaseAutoTrader,Insert,326,1,B,10,3310,G,
158.514294,PriceTrader,Trade,320,1,A,10,3310,,-3.31
158.514294,PriceTrader,Hedge,320,0,B,10,3309,,
158.514294,BaseAutoTrader,Trade,326,1,B,10,3310,,6.62
158.514294,BaseAutoTrader,Hedge,326,0,A,10,3309,,
158.514992,BaseAutoTrader,Insert,327,1,A,10,3311,G,
158.515278,PriceTrader,Insert,323,1,B,10,3309,G,
158.515452,SpreadTrader,Insert,52,1,B,20,3307,G,
158.5156,SpreadTrader,Insert,53,1,A,20,3309,G,
158.5156,PriceTrader,Trade,323,1,B,10,3309,,-3.31
158.5156,PriceTrader,Hedge,323,0,A,10,3309,,
158.5156,SpreadTrader,Trade,53,1,A,10,3309,,6.62
158.5156,SpreadTrader,Hedge,53,0,B,10,3309,,
158.521353,,Insert,1681633,0,B,400,3306,G,
158.522205,,Cancel,1686063,,,-100,,,
158.542027,,Insert,1863022,0,B,200,3309,G,
158.542043,,Insert,1583965,0,B,200,3307,G,
158.566268,,Insert,1666058,0,A,100,3309,F,
158.5664,,Insert,1703470,0,A,1500,3311,G,
158.566467,,Insert,1963503,0,A,100,3312,G,
158.56648,,Cancel,1836125,,,-100,,,
158.566507,,Cancel,1703470,,,-1500,,,
158.566521,,Cancel,1805085,,,-2000,,,
158.566546,,Insert,1836742,0,B,2000,3304,G,
158.566556,,Insert,1957292,0,B,100,3307,G,
158.566567,,Cancel,1963503,,,-100,,,
158.566576,,Cancel,1588416,,,-2000,,,
158.566634,,Insert,1615855,0,B,2000,3307,G,
158.566646,,Insert,1978392,0,A,2000,3313,G,
158.566698,,Cancel,1836742,,,-2000,,,
158.566723,,Cancel,1978392,,,-2000,,,
158.566801,,Insert,1741502,0,B,2000,3303,G,
158.578358,,Cancel,7021588,,,-10000,,,
158.578358,,Cancel,7021589,,,-10000,,,
158.578358,,Insert,7021590,1,A,10000,3312,G,
158.578358,,Insert,7021591,1,B,10000,3307,G,
158.666827,,Insert,1650259,0,B,2000,3304,G,
158.666879,,Cancel,1650259,,,-2000,,,
158.742171,,Insert,1934116,0,B,400,3305,G,
158.753618,,Insert,1982839,0,A,100,3309,F,
158.753762,,Insert,1725229,0,A,1500,3311,G,
158.753809,,Cancel,1957292,,,-100,,,
158.753823,,Insert,1871757,0,A,100,3312,G,
158.75384,,Cancel,1725229,,,-1500,,,
158.75386,,Cancel,1615855,,,-2000,,,
158.753868,,Insert,1984257,0,B,2000,3304,G,
158.753927,,Cancel,1741502,,,-2000,,,
158.753947,,Cancel,1871757,,,-100,,,
158.753955,,Insert,1877380,0,B,100,3307,G,
158.754014,,Insert,1670805,0,B,2000,3307,G,
158.754025,,Insert,1824315,0,A,2000,3313,G,
158.754067,,Cancel,1984257,,,-2000,,,
158.754075,,Cancel,1824315,,,-2000,,,
158.754207,,Insert,1949546,0,B,2000,3303,G,
158.758731,BaseAutoTrader,Cancel,327,,,-10,,,
158.759756,BaseAutoTrader,Insert,328,1,B,10,3309,G,
158.759756,SpreadTrader,Trade,53,1,A,10,3309,,-3.31
158.759756,SpreadTrader,Hedge,53,0,B,10,3309,,
158.759756,BaseAutoTrader,Trade,328,1,B,10,3309,,6.62
158.759756,BaseAutoTrader,Hedge,328,0,A,10,3309,,
158.760249,BaseAutoTrader,Insert,329,1,A,10,3310,G,
158.760393,PriceTrader,Insert,324,1,B,10,3309,G,
158.760511,PriceTrader,Insert,325,1,A,10,3310,G,
158.785389,,Insert,1625255,0,A,1400,3310,G,
158.785456,,Cancel,1972773,,,-100,,,
158.785475,,Insert,1633724,0,A,1500,3311,G,
158.785524,,Cancel,1877380,,,-100,,,
158.785619,,Cancel,1670805,,,-2000,,,
158.785639,,Insert,1845044,0,B,2000,3304,G,
158.785661,,Cancel,1949546,,,-2000,,,
158.785676,,Insert,1723103,0,A,2000,3314,G,
158.785688,,Insert,1899550,0,A,200,3310,G,
158.785713,,Cancel,1928431,,,-2000,,,
158.78575,,Cancel,1768645,,,-100,,,
158.78577,,Insert,1787053,0,B,2000,3306,G,
158.785816,,Cancel,1675140,,,-2000,,,
158.85394,,Insert,1754817,0,B,2000,3303,G,
158.853992,,Cancel,1754817,,,-2000,,,
158.882007,,Insert,1827936,0,A,100,3311,G,
158.957517,,Insert,1984779,0,A,200,3309,F,
158.957517,,Insert,1782110,0,A,200,3309,F,
158.957626,,Insert,1920337,0,A,200,3310,G,
158.95765,,Insert,1986638,0,A,100,3310,G,
158.957665,,Cancel,1863022,,,-200,,,
158.957685,,Cancel,1769912,,,-1500,,,
158.957713,,Insert,1976896,0,A,500,3310,G,
158.957726,,Insert,1955074,0,A,100,3312,G,
158.957777,,Cancel,1679860,,,-100,,,
158.957777,,Cancel,1791115,,,-100,,,
158.957785,,Insert,1596262,0,A,2000,3312,G,
158.957837,,Cancel,1934116,,,-400,,,
158.957853,,Cancel,1723103,,,-2000,,,
158.95794,,Cancel,1845044,,,-2000,,,
158.958038,,Insert,1727761,0,A,100,3309,G,
158.958075,,Insert,1649112,0,B,2000,3303,G,
158.958205,,Insert,1903853,0,A,2000,3314,G,
158.958691,,Insert,1650044,0,A,100,3309,G,
158.989906,,Insert,1811571,0,A,300,3309,G,
158.989965,,Insert,1835301,0,A,100,3309,G,
158.989987,,Cancel,1800628,,,-1000,,,
158.990014,,Cancel,1800526,,,-500,,,
158.990043,,Cancel,1868916,,,-100,,,
158.990043,,Cancel,1709348,,,-100,,,
158.990066,,Insert,1827392,0,A,200,3309,G,
158.990079,,Cancel,1767016,,,-1500,,,
158.990087,,Insert,1984092,0,A,200,3309,G,
158.990098,,Insert,1756357,0,A,1500,3310,G,
158.990113,,Cancel,1787053,,,-2000,,,
158.990124,,Insert,1903977,0,B,100,3306,G,
158.990135,,Insert,1625790,0,B,2000,3302,G,
158.99015,,Cancel,1920786,,,-1000,,,
158.990268,,Insert,1682823,0,B,2000,3304,G,
158.990293,,Cancel,1649112,,,-2000,,,
158.990375,,Insert,1902791,0,A,100,3309,G,
158.994517,,Cancel,1636073,,,-600,,,
158.994517,,Insert,1916082,0,B,600,3307,G,
158.994611,,Cancel,1967678,,,-200,,,
159.012009,BaseAutoTrader,Cancel,329,,,-10,,,
159.01215,BaseAutoTrader,Insert,330,1,B,10,3307,G,
159.012349,BaseAutoTrader,Insert,331,1,A,10,3308,G,
159.012349,PriceTrader,Trade,324,1,B,10,3309,,-3.31
159.012349,PriceTrader,Hedge,324,0,A,10,3308,,
159.012349,BaseAutoTrader,Trade,331,1,A,10,3309,,6.62
159.012349,BaseAutoTrader,Hedge,331,0,B,10,3308,,
159.013343,PriceTrader,Cancel,325,,,-10,,,
159.013519,PriceTrader,Insert,326,1,B,10,3308,G,
159.013675,PriceTrader,Insert,327,1,A,10,3309,G,
159.022301,,Cancel,1682823,,,-2000,,,
159.022421,,Insert,1585331,0,B,2000,3303,G,
159.022467,,Insert,1944559,0,A,2000,3313,G,
159.022492,,Cancel,1625790,,,-2000,,,
159.022506,,Cancel,1903853,,,-2000,,,
159.035208,,Insert,1957045,0,B,300,3307,G,
159.052094,,Insert,1605521,0,B,100,3307,G,
159.071341,,Insert,1746173,0,A,300,3309,G,
159.071425,,Cancel,1970860,,,-1500,,,
159.071436,,Insert,1826329,0,B,1500,3306,G,
159.071734,,Insert,1712378,0,B,2000,3304,G,
159.071783,,Cancel,1712378,,,-2000,,,
159.091125,,Cancel,7021590,,,-10000,,,
159.091125,,Cancel,7021591,,,-10000,,,
159.091125,,Insert,7021592,1,A,10000,3311,G,
159.091125,,Insert,7021593,1,B,10000,3306,G,
159.111972,,Cancel,1957045,,,-300,,,
159.111972,,Insert,1792807,0,B,300,3308,G,
159.112058,,Insert,1987146,0,B,1500,3307,G,
159.11226,,Insert,1812577,0,B,2000,3304,G,
159.112307,,Cancel,1812577,,,-2000,,,
159.112412,,Cancel,1944559,,,-2000,,,
159.112534,,Insert,1612015,0,A,2000,3314,G,
159.142459,,Insert,1722505,0,B,400,3304,G,
159.191002,,Insert,1850166,0,A,200,3309,G,
159.191195,,Insert,1756980,0,A,2000,3313,G,
159.191235,,Cancel,1612015,,,-2000,,,
159.211267,,Cancel,1580705,,,-100,,,
159.211267,,Insert,1804699,0,A,100,3317,G,
159.259474,BaseAutoTrader,Cancel,330,,,-10,,,
159.259632,BaseAutoTrader,Insert,332,1,B,10,3308,G,
159.259795,BaseAutoTrader,Insert,333,1,A,10,3309,G,
159.259974,PriceTrader,Cancel,326,,,-10,,,
159.260103,PriceTrader,Cancel,327,,,-10,,,
159.260222,PriceTrader,Insert,328,1,B,10,3307,G,
159.260348,PriceTrader,Insert,329,1,A,10,3308,G,
159.260348,PriceTrader,Trade,329,1,A,10,3308,,6.62
159.260348,PriceTrader,Hedge,329,0,B,10,3308,,
159.31049,,Insert,1796396,0,B,100,3309,F,
159.31049,,Insert,1910410,0,B,100,3309,F,
159.31049,,Insert,1674743,0,B,300,3309,F,
159.310652,,Insert,1626254,0,B,200,3308,G,
159.31067,,Cancel,1756357,,,-1500,,,
159.310676,,Cancel,1827392,,,-200,,,
159.310704,,Insert,1776772,0,B,100,3306,G,
159.310722,,Cancel,1756980,,,-2000,,,
159.310722,,Cancel,1835301,,,-100,,,
159.310759,,Insert,1753776,0,B,2000,3306,G,
159.310816,,Cancel,1585331,,,-2000,,,
159.310868,,Insert,1583067,0,A,2000,3314,G,
159.505078,PriceTrader,Cancel,328,,,-10,,,
159.505301,PriceTrader,Insert,330,1,B,10,3308,G,
159.50552,PriceTrader,Insert,331,1,A,10,3309,G,
159.705349,,Insert,5000842,1,A,267,3307,G,
159.931235,,Cancel,7021592,,,-10000,,,
159.931235,,Cancel,7021593,,,-10000,,,
159.931235,,Insert,7021594,1,A,10000,3311,G,
159.931235,,Insert,7021595,1,B,10000,3306,G,
159.945461,,Insert,1642303,0,B,100,3305,G,
160.030839,,Insert,5000843,1,B,398,3308,G,
160.081515,,Insert,5000844,1,B,378,3308,G,
160.438138,,Insert,5000845,1,A,65,3310,G,
160.470764,,Insert,5000846,1,A,90,3308,G,
160.62784,,Insert,5000847,1,B,25,3310,G,
160.62784,BaseAutoTrader,Trade,333,1,A,10,3309,,-3.31
160.62784,BaseAutoTrader,Hedge,333,0,B,10,3308,,
160.62784,PriceTrader,Trade,331,1,A,10,3309,,-3.31
160.62784,PriceTrader,Hedge,331,0,B,10,3308,,
160.703938,,Insert,5000848,1,A,31,3310,G,
160.757972,PriceTrader,Cancel,330,,,-10,,,
160.758237,PriceTrader,Insert,332,1,B,10,3309,G,
160.758483,PriceTrader,Insert,333,1,A,10,3310,G,
160.758723,BaseAutoTrader,Cancel,332,,,-10,,,
160.758936,BaseAutoTrader,Insert,334,1,B,10,3309,G,
160.759117,BaseAutoTrader,Insert,335,1,A,10,3310,G,
160.759392,SpreadTrader,Cancel,52,,,-20,,,
160.759565,SpreadTrader,Insert,54,1,B,20,3309,G,
160.759727,SpreadTrader,Insert,55,1,A,20,3311,G,
160.929122,,Insert,5000849,1,A,35,3306,G,
160.929122,PriceTrader,Trade,332,1,B,10,3309,,-3.31
160.929122,PriceTrader,Hedge,332,0,A,10,3308,,
160.929122,BaseAutoTrader,Trade,334,1,B,10,3309,,-3.31
160.929122,BaseAutoTrader,Hedge,334,0,A,10,3308,,
160.929122,SpreadTrader,Trade,54,1,B,15,3309,,-4.96
160.929122,SpreadTrader,Hedge,54,0,A,15,3308,,
161.004701,BaseAutoTrader,Cancel,335,,,-10,,,
161.0049,BaseAutoTrader,Insert,336,1,B,10,3308,G,
161.005119,BaseAutoTrader,Insert,337,1,A,10,3309,G,
161.005119,SpreadTrader,Trade,54,1,B,5,3309,,-1.65
161.005119,SpreadTrader,Hedge,54,0,A,5,3308,,
161.005119,BaseAutoTrader,Trade,337,1,A,5,3309,,3.31
161.005119,BaseAutoTrader,Hedge,337,0,B,5,3308,,
161.00606,PriceTrader,Cancel,333,,,-10,,,
161.006265,PriceTrader,Insert,334,1,B,10,3308,G,
161.006448,PriceTrader,Insert,335,1,A,10,3309,G,
161.041911,,Insert,5000850,1,A,35,3310,G,
161.656235,,Insert,5000851,1,A,167,3310,G,
161.927892,,Cancel,7021594,,,-10000,,,
161.927892,,Cancel,7021595,,,-10000,,,
161.927892,,Insert,7021596,1,A,10000,3311,G,
161.927892,,Insert,7021597,1,B,10000,3306,G,
161.952783,,Insert,1716106,0,A,100,3309,G,
161.952873,,Cancel,7021596,,,-10000,,,
161.952873,,Cancel,7021597,,,-10000,,,
161.952873,,Insert,7021598,1,A,10000,3311,G,
161.952873,,Insert,7021599,1,B,10000,3306,G,
161.952885,,Insert,1666577,0,A,1500,3310,G,
161.952916,,Cancel,7021598,,,-10000,,,
161.952916,,Cancel,7021599,,,-10000,,,
161.952916,,Insert,7021600,1,A,10000,3311,G,
161.952916,,Insert,7021601,1,B,10000,3306,G,
161.952932,,Cancel,1776772,,,-100,,,
161.952937,,Cancel,7021600,,,-10000,,,
161.952937,,Cancel,7021601,,,-10000,,,
161.952937,,Insert,7021602,1,A,10000,3311,G,
161.952937,,Insert,7021603,1,B,10000,3306,G,
161.952976,,Cancel,1753776,,,-2000,,,
161.953106,,Insert,1660211,0,B,2000,3303,G,
162.184839,,Insert,5000852,1,A,269,3308,G,
162.390099,,Cancel,7021602,,,-10000,,,
162.390099,,Cancel,7021603,,,-10000,,,
162.390099,,Insert,7021604,1,A,10000,3311,G,
162.390099,,Insert,7021605,1,B,10000,3306,G,
162.465668,,Insert,1920203,0,B,100,3309,F,
162.465811,,Cancel,1666577,,,-1500,,,
162.465856,,Insert,1801200,0,B,100,3306,G,
162.465904,,Insert,1713705,0,B,2000,3306,G,
162.465937,,Insert,1929478,0,A,1500,3310,G,
162.465954,,Cancel,1660211,,,-2000,,,
162.465988,,Cancel,1801200,,,-100,,,
162.466042,,Cancel,1713705,,,-2000,,,
162.46615,,Insert,1640479,0,B,2000,3303,G,
162.544405,,Insert,1966778,0,A,100,3309,G,
162.544466,,Insert,1946533,0,A,100,3309,G,
162.790679,,Insert,5000853,1,A,190,3309,G,
162.836837,,Cancel,7021604,,,-10000,,,
162.836837,,Cancel,7021605,,,-10000,,,
162.836837,,Insert,7021606,1,A,10000,3311,G,
162.836837,,Insert,7021607,1,B,10000,3306,G,
162.860273,,Insert,1624825,0,A,100,3308,F,
162.860368,,Insert,1888952,0,A,100,3309,G,
162.860392,,Cancel,1987146,,,-1500,,,
162.860434,,Insert,1795557,0,A,100,3311,G,
162.860447,,Insert,1696125,0,A,100,3309,G,
162.860468,,Insert,1839066,0,B,1500,3307,G,
162.860495,,Insert,1828551,0,A,2000,3311,G,
162.860518,,Cancel,1626254,,,-200,,,
162.860536,,Cancel,1696125,,,-100,,,
162.860541,,Cancel,1888952,,,-100,,,
162.860541,,Cancel,1583067,,,-2000,,,
162.860553,,Cancel,1795557,,,-100,,,
162.860584,,Cancel,1828551,,,-2000,,,
162.8606,,Insert,1891228,0,B,200,3308,G,
162.860656,,Cancel,1946533,,,-100,,,
162.860681,,Insert,1586665,0,B,100,3308,G,
162.860702,,Insert,1878345,0,A,2000,3314,G,
162.86072,,Insert,1587257,0,B,100,3308,G,
163.003369,,Insert,5000854,1,B,121,3310,G,
163.003369,BaseAutoTrader,Trade,337,1,A,5,3309,,-1.65
